player_id,season,total_yards,receiving_air_yards,yards_after_catch,rushing_yards,passing_yards,passing_air_yards,ypg
00-0023462,2014,921.0,1235.0,182.0,0.0,0.0,0.0,65.79
00-0023462,2015,506.0,704.0,105.0,0.0,0.0,0.0,33.73
00-0035957,2020,215.0,16.0,46.0,156.0,0.0,0.0,30.71
00-0032659,2016,97.0,333.0,4.0,0.0,0.0,0.0,10.78
00-0032659,2017,416.0,740.0,76.0,0.0,0.0,0.0,29.71
00-0037816,2022,436.0,637.0,191.0,11.0,0.0,0.0,33.54
00-0037816,2023,674.0,1126.0,134.0,0.0,0.0,0.0,39.65
00-0034816,2018,77.0,-14.0,42.0,44.0,0.0,0.0,12.83
00-0034816,2019,1033.0,30.0,294.0,724.0,0.0,0.0,64.56
00-0034816,2020,1143.0,37.0,157.0,978.0,0.0,0.0,81.64
00-0034816,2021,492.0,-15.0,77.0,428.0,0.0,0.0,32.8
00-0034816,2022,92.0,-1.0,23.0,70.0,0.0,0.0,18.4
00-0036936,2021,511.0,92.0,438.0,76.0,0.0,0.0,36.5
00-0036936,2022,409.0,309.0,281.0,-5.0,0.0,0.0,51.12
00-0036936,2023,530.0,322.0,216.0,178.0,0.0,0.0,31.18
00-0038647,2023,68.0,160.0,10.0,0.0,0.0,0.0,8.5
00-0029683,2012,392.0,-1.0,69.0,330.0,0.0,0.0,28.0
00-0029683,2013,337.0,33.0,76.0,218.0,0.0,0.0,37.44
00-0029683,2014,573.0,78.0,108.0,434.0,0.0,0.0,71.62
00-0029683,2015,974.0,33.0,122.0,863.0,0.0,0.0,60.88
00-0029683,2016,224.0,-10.0,94.0,131.0,0.0,0.0,44.8
00-0037557,2022,50.0,-26.0,55.0,21.0,0.0,0.0,25.0
00-0037557,2023,151.0,-19.0,41.0,129.0,0.0,0.0,21.57
00-0039021,2023,561.0,-33.0,247.0,352.0,0.0,0.0,37.4
00-0034073,2018,14.0,13.0,1.0,0.0,0.0,0.0,7.0
00-0034073,2019,91.0,117.0,40.0,0.0,0.0,0.0,15.17
00-0034073,2020,245.0,182.0,107.0,0.0,0.0,0.0,24.5
00-0034073,2021,51.0,59.0,5.0,0.0,0.0,0.0,17.0
00-0034073,2022,105.0,69.0,43.0,0.0,0.0,0.0,26.25
00-0034073,2023,12.0,17.0,12.0,0.0,0.0,0.0,6.0
00-0032319,2016,15.0,14.0,15.0,0.0,0.0,0.0,3.75
00-0032319,2017,76.0,202.0,34.0,0.0,0.0,0.0,10.86
00-0032319,2019,51.0,22.0,31.0,0.0,0.0,0.0,17.0
00-0028043,2012,47.0,-2.0,47.0,2.0,0.0,0.0,15.67
00-0028043,2013,525.0,82.0,174.0,274.0,0.0,0.0,32.81
00-0028043,2014,693.0,9.0,486.0,216.0,0.0,0.0,53.31
00-0034838,2018,593.0,15.0,59.0,521.0,0.0,0.0,42.36
00-0034838,2019,752.0,9.0,259.0,496.0,0.0,0.0,47.0
00-0034838,2020,251.0,22.0,63.0,170.0,0.0,0.0,22.82
00-0034838,2021,246.0,-6.0,75.0,169.0,0.0,0.0,41.0
00-0034838,2022,150.0,-6.0,39.0,117.0,0.0,0.0,37.5
00-0034838,2023,332.0,0.0,14.0,319.0,0.0,0.0,36.89
00-0029262,2012,298.0,379.0,73.0,0.0,0.0,0.0,29.8
00-0029262,2013,611.0,1151.0,198.0,0.0,0.0,0.0,38.19
00-0029262,2014,938.0,1521.0,232.0,0.0,0.0,0.0,58.62
00-0029262,2015,801.0,984.0,205.0,0.0,0.0,0.0,50.06
00-0034411,2018,63.0,105.0,19.0,0.0,0.0,0.0,12.6
00-0034411,2019,458.0,525.0,151.0,12.0,0.0,0.0,32.71
00-0034411,2020,834.0,927.0,281.0,9.0,39.0,75.0,52.12
00-0034411,2021,771.0,882.0,249.0,0.0,0.0,0.0,59.31
00-0034411,2022,432.0,383.0,171.0,0.0,0.0,0.0,33.23
00-0030147,2014,63.0,127.0,22.0,0.0,0.0,0.0,15.75
00-0030147,2015,28.0,135.0,1.0,0.0,0.0,0.0,4.0
00-0030147,2016,350.0,548.0,76.0,9.0,0.0,0.0,29.17
00-0030147,2017,221.0,266.0,106.0,19.0,0.0,0.0,18.42
00-0030147,2018,188.0,333.0,16.0,0.0,0.0,0.0,26.86
00-0030147,2019,25.0,72.0,13.0,0.0,0.0,0.0,12.5
00-0029263,2012,3416.0,0.0,0.0,501.0,2915.0,3903.0,213.5
00-0029263,2013,3642.0,0.0,0.0,557.0,3085.0,3878.0,227.62
00-0029263,2014,4119.0,15.0,2.0,869.0,3233.0,3700.0,257.44
00-0029263,2015,4328.0,0.0,0.0,569.0,3759.0,4122.0,270.5
00-0029263,2016,4216.0,6.0,8.0,274.0,3928.0,4714.0,263.5
00-0029263,2017,4284.0,0.0,0.0,619.0,3665.0,5411.0,267.75
00-0029263,2018,3486.0,-10.0,-1.0,402.0,3095.0,3832.0,217.88
00-0029263,2019,4150.0,0.0,0.0,357.0,3793.0,4830.0,259.38
00-0029263,2020,4443.0,0.0,0.0,530.0,3913.0,4809.0,277.69
00-0029263,2021,3037.0,0.0,0.0,188.0,2849.0,3955.0,216.93
00-0029263,2022,3441.0,-1.0,2.0,284.0,3156.0,4264.0,229.4
00-0029263,2023,3175.0,0.0,0.0,359.0,2816.0,3188.0,211.67
00-0029209,2012,310.0,296.0,152.0,0.0,0.0,0.0,38.75
00-0029209,2013,85.0,116.0,38.0,0.0,0.0,0.0,14.17
00-0029209,2014,25.0,46.0,9.0,0.0,0.0,0.0,8.33
00-0035652,2019,458.0,0.0,0.0,77.0,381.0,721.0,152.67
00-0035652,2020,169.0,0.0,0.0,68.0,101.0,335.0,42.25
00-0023682,2012,3443.0,0.0,0.0,204.0,3239.0,3906.0,215.19
00-0023682,2013,2577.0,-6.0,6.0,232.0,2345.0,3011.0,234.27
00-0023682,2014,2595.0,0.0,0.0,195.0,2400.0,2646.0,216.25
00-0023682,2015,4092.0,0.0,0.0,281.0,3811.0,5173.0,255.75
00-0023682,2016,2771.0,0.0,0.0,142.0,2629.0,3636.0,197.93
00-0023682,2017,1150.0,0.0,0.0,81.0,1069.0,1479.0,191.67
00-0023682,2018,2449.0,0.0,0.0,157.0,2292.0,2546.0,306.12
00-0023682,2019,3585.0,0.0,0.0,263.0,3322.0,4513.0,239.0
00-0023682,2020,2188.0,-4.0,4.0,158.0,2030.0,2080.0,243.11
00-0023682,2021,13.0,0.0,0.0,2.0,11.0,9.0,13.0
00-0022984,2012,166.0,4.0,35.0,132.0,0.0,0.0,41.5
00-0031068,2014,68.0,170.0,23.0,0.0,0.0,0.0,13.6
00-0031068,2015,268.0,389.0,98.0,0.0,0.0,0.0,22.33
00-0031068,2016,76.0,167.0,25.0,0.0,0.0,0.0,6.91
00-0031068,2017,573.0,631.0,235.0,0.0,0.0,0.0,35.81
00-0031068,2018,334.0,475.0,93.0,0.0,0.0,0.0,23.86
00-0030108,2013,244.0,244.0,98.0,0.0,0.0,0.0,30.5
00-0030108,2014,91.0,133.0,36.0,0.0,0.0,0.0,11.38
00-0030108,2015,251.0,286.0,98.0,0.0,0.0,0.0,27.89
00-0030108,2016,442.0,484.0,168.0,0.0,0.0,0.0,27.62
00-0030108,2017,158.0,255.0,77.0,0.0,0.0,0.0,26.33
00-0030108,2018,305.0,321.0,150.0,0.0,0.0,0.0,23.46
00-0030108,2019,322.0,223.0,182.0,0.0,0.0,0.0,24.77
00-0029857,2019,18.0,0.0,0.0,0.0,18.0,12.0,9.0
00-0030108,2020,86.0,63.0,49.0,0.0,0.0,0.0,17.2
00-0030108,2021,261.0,223.0,149.0,0.0,0.0,0.0,18.64
00-0030108,2022,26.0,53.0,9.0,0.0,0.0,0.0,3.71
00-0030780,2014,86.0,81.0,57.0,0.0,0.0,0.0,14.33
00-0030780,2015,99.0,74.0,59.0,0.0,0.0,0.0,11.0
00-0030780,2016,13.0,8.0,9.0,0.0,0.0,0.0,6.5
00-0030780,2017,22.0,14.0,8.0,0.0,0.0,0.0,11.0
00-0030780,2018,1.0,6.0,0.0,0.0,0.0,0.0,0.5
00-0034439,2019,114.0,78.0,50.0,0.0,0.0,0.0,28.5
00-0034439,2020,199.0,205.0,68.0,0.0,0.0,0.0,19.9
00-0029531,2012,668.0,0.0,0.0,7.0,661.0,1406.0,111.33
00-0029531,2014,516.0,0.0,0.0,0.0,516.0,1161.0,172.0
00-0029531,2015,58.0,0.0,0.0,0.0,58.0,83.0,58.0
00-0032650,2017,3.0,1.0,2.0,0.0,0.0,0.0,3.0
00-0028012,2012,11.0,0.0,0.0,-6.0,17.0,23.0,3.67
00-0028012,2014,399.0,0.0,0.0,4.0,395.0,621.0,133.0
00-0028012,2015,1322.0,0.0,0.0,16.0,1306.0,2071.0,264.4
00-0028012,2016,26.0,0.0,0.0,0.0,26.0,60.0,6.5
00-0028012,2017,56.0,0.0,0.0,0.0,56.0,131.0,28.0
00-0027864,2015,685.0,23.0,152.0,539.0,0.0,0.0,52.69
00-0027864,2016,780.0,10.0,107.0,665.0,0.0,0.0,60.0
00-0034597,2019,8.0,0.0,0.0,8.0,0.0,0.0,8.0
00-0034597,2020,67.0,20.0,47.0,0.0,0.0,0.0,11.17
00-0034597,2021,8.0,4.0,0.0,4.0,0.0,0.0,4.0
00-0033562,2017,46.0,33.0,18.0,5.0,0.0,0.0,7.67
00-0033562,2018,274.0,148.0,137.0,21.0,0.0,0.0,17.12
00-0033562,2019,27.0,17.0,17.0,0.0,0.0,0.0,9.0
00-0029701,2012,3288.0,0.0,0.0,224.0,3064.0,4111.0,205.5
00-0029701,2013,3759.0,0.0,0.0,245.0,3514.0,5573.0,234.94
00-0029701,2014,4028.0,-7.0,3.0,324.0,3708.0,4498.0,251.75
00-0029701,2015,3948.0,3.0,6.0,149.0,3790.0,5146.0,246.75
00-0029701,2016,2949.0,0.0,0.0,168.0,2781.0,3056.0,226.85
00-0029701,2018,1857.0,2.0,1.0,154.0,1700.0,2229.0,168.82
00-0029701,2019,2733.0,0.0,0.0,203.0,2530.0,2739.0,227.75
00-0029701,2020,3925.0,0.0,0.0,277.0,3648.0,4024.0,245.31
00-0029701,2021,3688.0,0.0,0.0,279.0,3409.0,3954.0,216.94
00-0029701,2022,2409.0,0.0,0.0,109.0,2300.0,2532.0,200.75
00-0029701,2023,1465.0,-1.0,0.0,79.0,1386.0,1817.0,162.78
00-0027976,2012,208.0,10.0,35.0,164.0,0.0,0.0,41.6
00-0035268,2019,252.0,44.0,112.0,108.0,0.0,0.0,18.0
00-0035268,2021,96.0,0.0,20.0,80.0,0.0,0.0,48.0
00-0036020,2020,382.0,-7.0,71.0,319.0,0.0,0.0,63.67
00-0036020,2021,266.0,41.0,123.0,149.0,0.0,0.0,24.18
00-0036020,2022,72.0,1.0,7.0,64.0,0.0,0.0,12.0
00-0036020,2023,149.0,14.0,109.0,61.0,0.0,0.0,21.29
00-0027854,2015,3575.0,0.0,0.0,50.0,3525.0,3707.0,255.36
00-0027854,2016,3672.0,0.0,5.0,66.0,3601.0,3508.0,244.8
00-0027854,2017,342.0,0.0,0.0,0.0,342.0,359.0,171.0
00-0027854,2018,375.0,0.0,0.0,8.0,367.0,512.0,125.0
00-0034869,2018,2809.0,0.0,0.0,148.0,2661.0,3832.0,216.08
00-0034869,2019,2895.0,0.0,0.0,77.0,2818.0,3755.0,222.69
00-0034869,2020,2200.0,0.0,0.0,224.0,1976.0,2795.0,183.33
00-0034869,2021,2558.0,0.0,0.0,233.0,2325.0,2932.0,213.17
00-0034869,2022,1174.0,0.0,0.0,109.0,1065.0,1140.0,195.67
00-0034869,2023,285.0,0.0,0.0,28.0,257.0,371.0,28.5
00-0036879,2021,10.0,0.0,0.0,10.0,0.0,0.0,3.33
00-0036879,2022,574.0,0.0,0.0,88.0,486.0,722.0,143.5
00-0037077,2022,194.0,0.0,0.0,36.0,158.0,160.0,194.0
00-0037077,2023,3772.0,1.0,3.0,269.0,3499.0,4588.0,221.88
00-0039065,2023,897.0,851.0,358.0,4.0,0.0,0.0,52.76
00-0033526,2017,785.0,-23.0,206.0,603.0,0.0,0.0,60.38
00-0033526,2018,37.0,-9.0,9.0,32.0,0.0,0.0,9.25
00-0033526,2019,16.0,0.0,0.0,16.0,0.0,0.0,0.0
00-0033526,2021,442.0,7.0,198.0,246.0,0.0,0.0,29.47
00-0033526,2022,681.0,12.0,321.0,394.0,0.0,0.0,42.56
00-0033526,2023,693.0,-10.0,462.0,238.0,0.0,0.0,40.76
00-0032166,2015,11.0,17.0,4.0,0.0,0.0,0.0,11.0
00-0032166,2016,449.0,1018.0,109.0,14.0,0.0,0.0,40.82
00-0032166,2017,70.0,146.0,16.0,0.0,0.0,0.0,14.0
00-0032166,2018,12.0,9.0,5.0,0.0,0.0,0.0,6.0
00-0031325,2014,990.0,1702.0,344.0,8.0,0.0,0.0,61.88
00-0031325,2015,1048.0,1605.0,179.0,1.0,0.0,0.0,80.62
00-0031325,2016,430.0,745.0,52.0,0.0,0.0,0.0,53.75
00-0031325,2017,593.0,1009.0,185.0,0.0,0.0,0.0,39.53
00-0031325,2018,571.0,460.0,238.0,52.0,0.0,0.0,57.1
00-0031325,2019,687.0,854.0,297.0,12.0,0.0,0.0,52.85
00-0031325,2020,424.0,443.0,157.0,3.0,0.0,24.0,42.4
00-0031325,2021,394.0,630.0,107.0,0.0,0.0,0.0,35.82
00-0031325,2022,325.0,354.0,126.0,0.0,0.0,0.0,46.43
00-0037098,2022,82.0,174.0,11.0,0.0,0.0,0.0,20.5
00-0037098,2023,80.0,316.0,18.0,0.0,0.0,0.0,10.0
00-0020494,2012,587.0,589.0,235.0,14.0,0.0,0.0,36.69
00-0020494,2013,477.0,641.0,182.0,25.0,0.0,0.0,29.81
00-0020494,2014,116.0,111.0,74.0,0.0,0.0,0.0,23.2
00-0024240,2012,272.0,515.0,104.0,0.0,0.0,0.0,68.0
00-0024240,2013,456.0,690.0,124.0,0.0,0.0,0.0,45.6
00-0024240,2014,67.0,143.0,25.0,0.0,0.0,0.0,13.4
00-0034844,2018,2030.0,18.0,768.0,1309.0,0.0,0.0,126.88
00-0034844,2019,1441.0,61.0,438.0,1003.0,0.0,0.0,110.85
00-0034844,2020,94.0,34.0,55.0,34.0,0.0,0.0,47.0
00-0034844,2021,856.0,30.0,298.0,593.0,0.0,0.0,65.85
00-0034844,2022,1652.0,-16.0,434.0,1312.0,0.0,0.0,103.25
00-0034844,2023,1244.0,134.0,226.0,964.0,0.0,0.0,88.86
00-0025516,2012,571.0,682.0,191.0,0.0,0.0,0.0,38.07
00-0025516,2013,655.0,718.0,277.0,0.0,0.0,0.0,40.94
00-0025516,2014,497.0,502.0,193.0,0.0,0.0,0.0,31.06
00-0025516,2015,259.0,429.0,72.0,0.0,0.0,0.0,21.58
00-0035298,2019,216.0,465.0,36.0,16.0,0.0,0.0,24.0
00-0035298,2020,515.0,840.0,109.0,14.0,0.0,0.0,36.79
00-0035298,2021,81.0,117.0,9.0,43.0,0.0,0.0,16.2
00-0035298,2022,193.0,512.0,33.0,8.0,0.0,0.0,17.55
00-0035298,2023,161.0,195.0,80.0,0.0,0.0,0.0,17.89
00-0031167,2015,10.0,2.0,8.0,0.0,0.0,0.0,10.0
00-0031167,2018,86.0,66.0,31.0,0.0,0.0,0.0,12.29
00-0031167,2019,11.0,8.0,3.0,0.0,0.0,0.0,5.5
00-0036069,2020,16.0,3.0,4.0,9.0,0.0,0.0,16.0
00-0036069,2021,22.0,2.0,7.0,13.0,0.0,0.0,11.0
00-0038391,2023,37.0,0.0,0.0,0.0,37.0,34.0,18.5
00-0033696,2018,24.0,24.0,0.0,0.0,0.0,0.0,24.0
00-0033696,2019,12.0,19.0,0.0,0.0,0.0,0.0,6.0
00-0032245,2016,18.0,0.0,0.0,-1.0,19.0,6.0,18.0
00-0032245,2017,172.0,0.0,0.0,7.0,165.0,256.0,34.4
00-0032245,2018,26.0,0.0,0.0,3.0,23.0,-10.0,8.67
00-0032245,2019,126.0,0.0,0.0,0.0,126.0,132.0,42.0
00-0032245,2021,188.0,0.0,0.0,14.0,174.0,233.0,188.0
00-0029391,2013,302.0,298.0,140.0,0.0,0.0,0.0,23.23
00-0029391,2017,46.0,30.0,16.0,0.0,0.0,0.0,15.33
00-0036032,2021,27.0,27.0,10.0,0.0,0.0,0.0,6.75
00-0036032,2022,11.0,1.0,7.0,0.0,0.0,0.0,5.5
00-0038951,2023,32.0,-3.0,12.0,23.0,0.0,0.0,10.67
00-0030807,2015,0.0,7.0,0.0,0.0,0.0,0.0,0.0
00-0022055,2013,114.0,0.0,0.0,0.0,114.0,126.0,57.0
00-0031209,2014,-1.0,-2.0,1.0,0.0,0.0,0.0,-1.0
00-0031209,2017,33.0,3.0,0.0,30.0,0.0,0.0,16.5
00-0031209,2019,4.0,-1.0,2.0,3.0,0.0,0.0,4.0
00-0031209,2020,9.0,0.0,0.0,9.0,0.0,0.0,9.0
00-0031166,2019,271.0,330.0,70.0,0.0,0.0,0.0,19.36
00-0031166,2020,31.0,44.0,22.0,0.0,0.0,0.0,10.33
00-0036657,2021,34.0,30.0,4.0,0.0,0.0,0.0,34.0
00-0027994,2012,400.0,33.0,140.0,251.0,0.0,0.0,36.36
00-0027994,2013,635.0,274.0,275.0,208.0,0.0,0.0,79.38
00-0027994,2014,838.0,217.0,383.0,391.0,0.0,0.0,52.38
00-0027994,2015,754.0,130.0,421.0,260.0,0.0,0.0,47.12
00-0027994,2016,252.0,47.0,88.0,158.0,0.0,0.0,50.4
00-0027994,2017,417.0,22.0,245.0,164.0,0.0,17.0,27.8
00-0031684,2016,24.0,25.0,12.0,5.0,0.0,0.0,12.0
00-0036534,2022,60.0,78.0,13.0,0.0,0.0,0.0,7.5
00-0028202,2012,391.0,27.0,144.0,233.0,0.0,0.0,27.93
00-0028202,2013,2.0,0.0,0.0,2.0,0.0,0.0,2.0
00-0028202,2015,449.0,12.0,175.0,273.0,0.0,0.0,74.83
00-0028202,2016,459.0,140.0,186.0,196.0,0.0,0.0,32.79
00-0020679,2012,171.0,0.0,0.0,-1.0,172.0,141.0,171.0
00-0020679,2015,4.0,0.0,0.0,0.0,4.0,59.0,1.33
00-0020679,2016,244.0,0.0,0.0,9.0,235.0,348.0,81.33
00-0034621,2018,34.0,24.0,5.0,29.0,0.0,0.0,6.8
00-0033573,2017,11.0,23.0,-3.0,0.0,0.0,0.0,11.0
00-0033573,2018,48.0,100.0,0.0,0.0,0.0,0.0,24.0
00-0036572,2021,101.0,74.0,71.0,-3.0,0.0,0.0,20.2
00-0036572,2022,296.0,351.0,97.0,0.0,0.0,0.0,19.73
00-0026899,2012,1214.0,11.0,132.0,1063.0,0.0,0.0,75.88
00-0026899,2013,334.0,-23.0,61.0,295.0,0.0,0.0,30.36
00-0026899,2014,405.0,12.0,10.0,392.0,0.0,0.0,31.15
00-0025431,2012,779.0,1104.0,143.0,6.0,25.0,56.0,48.69
00-0025431,2013,231.0,507.0,20.0,0.0,0.0,0.0,28.88
00-0031008,2014,182.0,7.0,103.0,75.0,0.0,0.0,30.33
00-0036646,2022,24.0,51.0,10.0,0.0,0.0,0.0,12.0
00-0036646,2023,9.0,18.0,7.0,0.0,0.0,0.0,9.0
00-0037327,2022,515.0,0.0,0.0,21.0,494.0,783.0,85.83
00-0038090,2022,274.0,258.0,151.0,24.0,0.0,0.0,21.08
00-0038090,2023,267.0,339.0,109.0,23.0,0.0,0.0,20.54
00-0037265,2022,42.0,0.0,0.0,42.0,0.0,0.0,8.4
00-0034845,2018,981.0,11.0,50.0,931.0,0.0,0.0,75.46
00-0034845,2019,1006.0,-15.0,121.0,912.0,0.0,0.0,62.88
00-0034845,2020,563.0,-2.0,110.0,449.0,0.0,0.0,70.38
00-0034845,2021,973.0,-14.0,133.0,845.0,0.0,0.0,57.24
00-0034845,2022,159.0,22.0,46.0,106.0,0.0,0.0,15.9
00-0030414,2018,470.0,5.0,245.0,246.0,0.0,0.0,42.73
00-0030414,2019,73.0,2.0,15.0,51.0,0.0,0.0,24.33
00-0033968,2017,0.0,6.0,0.0,0.0,0.0,0.0,0.0
00-0033968,2018,0.0,9.0,0.0,0.0,0.0,0.0,0.0
00-0035399,2019,18.0,66.0,10.0,0.0,0.0,0.0,3.6
00-0035399,2021,14.0,32.0,20.0,3.0,0.0,0.0,4.67
00-0035399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031588,2015,733.0,890.0,292.0,13.0,0.0,0.0,56.38
00-0031588,2016,913.0,951.0,319.0,10.0,0.0,0.0,70.23
00-0031588,2017,862.0,1075.0,298.0,13.0,0.0,0.0,61.57
00-0031588,2018,1085.0,1286.0,438.0,62.0,0.0,0.0,72.33
00-0031588,2019,1187.0,1399.0,298.0,61.0,0.0,12.0,79.13
00-0031588,2020,1536.0,1674.0,464.0,1.0,0.0,0.0,96.0
00-0031588,2021,1223.0,1827.0,326.0,0.0,-2.0,0.0,71.94
00-0031588,2022,1426.0,1729.0,419.0,-3.0,0.0,0.0,89.12
00-0031588,2023,1190.0,1658.0,399.0,5.0,0.0,0.0,70.0
00-0030282,2013,186.0,25.0,60.0,115.0,0.0,0.0,16.91
00-0030282,2014,289.0,32.0,65.0,210.0,0.0,0.0,24.08
00-0030282,2015,62.0,8.0,0.0,58.0,0.0,0.0,10.33
00-0030282,2016,12.0,0.0,0.0,12.0,0.0,0.0,6.0
00-0032725,2016,93.0,75.0,39.0,0.0,0.0,0.0,10.33
00-0032725,2017,342.0,460.0,132.0,0.0,0.0,0.0,24.43
00-0032725,2020,106.0,44.0,80.0,0.0,0.0,0.0,35.33
00-0032725,2021,165.0,67.0,115.0,0.0,0.0,0.0,15.0
00-0032725,2022,9.0,36.0,6.0,0.0,0.0,0.0,1.8
00-0035039,2019,51.0,51.0,21.0,0.0,0.0,0.0,8.5
00-0035039,2020,11.0,0.0,11.0,0.0,0.0,0.0,5.5
00-0028995,2012,252.0,636.0,32.0,0.0,0.0,0.0,22.91
00-0028995,2013,342.0,861.0,91.0,0.0,0.0,0.0,28.5
00-0036438,2022,46.0,87.0,21.0,0.0,0.0,0.0,11.5
00-0036438,2023,125.0,255.0,8.0,0.0,0.0,0.0,12.5
00-0027349,2013,0.0,101.0,0.0,0.0,0.0,0.0,0.0
00-0032385,2016,714.0,972.0,257.0,31.0,0.0,0.0,44.62
00-0032385,2017,735.0,750.0,295.0,4.0,0.0,0.0,66.82
00-0032385,2018,907.0,1082.0,309.0,33.0,0.0,0.0,56.69
00-0032385,2019,650.0,822.0,179.0,72.0,0.0,0.0,65.0
00-0032385,2020,707.0,746.0,204.0,49.0,0.0,0.0,58.92
00-0032385,2021,357.0,404.0,111.0,-9.0,0.0,0.0,51.0
00-0032385,2022,154.0,225.0,55.0,0.0,0.0,0.0,51.33
00-0032385,2023,63.0,160.0,33.0,6.0,0.0,0.0,6.3
00-0028011,2012,1314.0,26.0,47.0,1263.0,0.0,0.0,82.12
00-0028011,2013,835.0,6.0,57.0,773.0,0.0,0.0,59.64
00-0028011,2014,360.0,-5.0,31.0,340.0,0.0,0.0,60.0
00-0028011,2015,88.0,-11.0,11.0,90.0,0.0,0.0,11.0
00-0028011,2016,7.0,0.0,0.0,7.0,0.0,0.0,7.0
00-0028011,2017,108.0,0.0,0.0,108.0,0.0,0.0,54.0
00-0028011,2018,98.0,9.0,12.0,80.0,0.0,0.0,10.89
00-0025529,2012,74.0,169.0,6.0,0.0,0.0,0.0,10.57
00-0026364,2012,1046.0,1533.0,365.0,0.0,0.0,0.0,65.38
00-0026364,2013,609.0,889.0,211.0,10.0,0.0,0.0,50.75
00-0026364,2014,435.0,490.0,185.0,0.0,0.0,0.0,33.46
00-0020337,2012,1201.0,1832.0,268.0,27.0,0.0,0.0,75.06
00-0020337,2013,745.0,1219.0,178.0,0.0,0.0,0.0,49.67
00-0020337,2014,1065.0,1413.0,363.0,0.0,0.0,0.0,66.56
00-0020337,2015,670.0,719.0,256.0,0.0,0.0,0.0,95.71
00-0020337,2016,803.0,873.0,281.0,0.0,0.0,0.0,57.36
00-0022736,2013,734.0,10.0,202.0,543.0,0.0,0.0,61.17
00-0022736,2014,855.0,33.0,121.0,707.0,0.0,0.0,57.0
00-0022736,2015,70.0,-3.0,23.0,50.0,0.0,0.0,35.0
00-0034081,2019,37.0,101.0,14.0,0.0,0.0,0.0,18.5
00-0034081,2020,60.0,110.0,10.0,0.0,0.0,0.0,20.0
00-0034928,2019,395.0,383.0,172.0,85.0,0.0,5.0,30.38
00-0034928,2020,283.0,262.0,126.0,18.0,0.0,0.0,25.73
00-0034928,2022,174.0,129.0,60.0,70.0,0.0,0.0,15.82
00-0037475,2022,17.0,23.0,7.0,0.0,0.0,0.0,5.67
00-0037475,2023,155.0,180.0,56.0,0.0,0.0,0.0,12.92
00-0031243,2014,82.0,-4.0,0.0,86.0,0.0,0.0,16.4
00-0035229,2019,367.0,455.0,200.0,0.0,0.0,0.0,30.58
00-0035229,2020,725.0,710.0,329.0,0.0,0.0,0.0,45.31
00-0035229,2021,585.0,616.0,199.0,0.0,0.0,0.0,48.75
00-0035229,2022,908.0,981.0,403.0,0.0,0.0,0.0,90.8
00-0035229,2023,960.0,976.0,336.0,0.0,0.0,0.0,64.0
00-0031189,2015,129.0,194.0,41.0,-3.0,0.0,0.0,18.43
00-0031189,2016,93.0,165.0,30.0,0.0,0.0,0.0,31.0
00-0031189,2017,401.0,507.0,77.0,0.0,0.0,0.0,36.45
00-0031189,2018,190.0,268.0,36.0,0.0,0.0,0.0,15.83
00-0031189,2019,38.0,30.0,23.0,0.0,0.0,0.0,38.0
00-0033789,2018,39.0,-2.0,39.0,2.0,0.0,0.0,9.75
00-0033789,2019,23.0,30.0,9.0,10.0,0.0,0.0,4.6
00-0028090,2012,39.0,0.0,0.0,1.0,38.0,64.0,13.0
00-0028090,2013,106.0,0.0,0.0,0.0,106.0,113.0,53.0
00-0028090,2014,64.0,0.0,0.0,0.0,64.0,43.0,64.0
00-0028090,2015,344.0,0.0,0.0,7.0,337.0,643.0,86.0
00-0028090,2017,499.0,0.0,0.0,51.0,448.0,991.0,124.75
00-0032209,2015,1019.0,8.0,298.0,740.0,0.0,0.0,84.92
00-0032209,2016,777.0,12.0,346.0,465.0,0.0,0.0,51.8
00-0032209,2017,477.0,58.0,188.0,253.0,0.0,0.0,47.7
00-0032209,2018,887.0,57.0,440.0,414.0,0.0,0.0,63.36
00-0032209,2019,187.0,12.0,119.0,63.0,0.0,0.0,46.75
00-0032209,2020,92.0,14.0,0.0,70.0,0.0,0.0,30.67
00-0029608,2012,890.0,1090.0,387.0,29.0,0.0,6.0,59.33
00-0029608,2013,1089.0,1639.0,380.0,6.0,0.0,0.0,68.06
00-0029608,2014,1365.0,1811.0,370.0,20.0,0.0,0.0,91.0
00-0029608,2015,1124.0,1724.0,381.0,0.0,0.0,0.0,70.25
00-0029608,2016,1450.0,1898.0,342.0,0.0,0.0,0.0,90.62
00-0029608,2017,966.0,1390.0,304.0,0.0,0.0,0.0,60.38
00-0029608,2018,1270.0,1342.0,455.0,0.0,0.0,0.0,90.71
00-0029608,2019,501.0,697.0,213.0,0.0,0.0,0.0,50.1
00-0029608,2020,764.0,1166.0,194.0,0.0,0.0,0.0,50.93
00-0029608,2021,331.0,476.0,71.0,0.0,0.0,0.0,33.1
00-0029608,2022,121.0,175.0,33.0,0.0,0.0,0.0,40.33
00-0028063,2017,11.0,24.0,10.0,0.0,0.0,0.0,11.0
00-0028063,2018,0.0,30.0,0.0,0.0,0.0,0.0,0.0
00-0028063,2019,49.0,-3.0,12.0,40.0,0.0,0.0,49.0
00-0028063,2020,0.0,44.0,0.0,0.0,0.0,0.0,0.0
00-0032778,2016,523.0,1089.0,90.0,1.0,0.0,0.0,32.69
