player_id,season,team,position
00-0039040,2023,MIA,RB
00-0031285,2014,ATL,RB
00-0031285,2015,ATL,RB
00-0031285,2016,ATL,RB
00-0031285,2017,ATL,RB
00-0031285,2018,ATL,RB
00-0031285,2019,ATL,RB
00-0031285,2020,NYG,RB
00-0031285,2021,BAL,RB
00-0032972,2016,DEN,RB
00-0032972,2017,DEN,RB
00-0032972,2018,DEN,RB
00-0032972,2019,DEN,RB
00-0032972,2020,LV,RB
00-0032972,2021,NYG,RB
00-0027651,2014,TEN,RB
00-0027651,2015,TEN,RB
00-0034995,2019,GB,RB
00-0034995,2020,GB,RB
00-0027902,2012,DAL,WR
00-0027902,2013,DAL,WR
00-0027902,2014,DAL,WR
00-0027902,2015,DAL,WR
00-0027902,2016,DAL,WR
00-0027902,2017,DAL,WR
00-0027902,2020,BAL,WR
00-0036627,2021,TEN,WR
00-0027789,2012,WAS,WR
00-0036228,2021,IND,WR
00-0036228,2022,IND,WR
00-0028087,2012,PHI,RB
00-0028087,2015,NE,RB
00-0028087,2016,NE,RB
00-0028087,2017,NE,RB
00-0028087,2018,TEN,RB
00-0028087,2019,TEN,RB
00-0028087,2020,NYG,RB
00-0030422,2013,MIA,TE
00-0030422,2014,MIA,TE
00-0030422,2015,MIA,TE
00-0030422,2016,MIA,TE
00-0030422,2017,CHI,TE
00-0030422,2018,CHI,TE
00-0035216,2019,PIT,WR
00-0035216,2020,PIT,WR
00-0035216,2021,PIT,WR
00-0035216,2022,PIT,WR
00-0035216,2023,PIT,WR
00-0031319,2019,DEN,WR
00-0031319,2020,DEN,WR
00-0031319,2021,DEN,WR
00-0024345,2012,NYG,WR
00-0024345,2013,CAR,WR
00-0036456,2020,GB,TE
00-0036456,2021,GB,TE
00-0032636,2016,GB,RB
00-0027003,2012,IND,RB
00-0027003,2013,IND,RB
00-0004541,2012,GB,WR
00-0027518,2012,BUF,WR
00-0035329,2020,LAC,TE
00-0035329,2021,LAC,TE
00-0035329,2022,LAC,TE
00-0035329,2023,LAC,TE
00-0026173,2012,IND,WR
00-0026173,2013,KC,WR
00-0026173,2014,KC,WR
00-0036233,2020,CLE,WR
00-0036233,2021,CLE,WR
00-0036233,2022,CLE,WR
00-0036233,2023,CLE,WR
00-0038393,2023,GB,WR
00-0031339,2014,IND,WR
00-0031339,2015,IND,WR
00-0031339,2016,IND,WR
00-0031339,2017,IND,WR
00-0031339,2018,JAX,WR
00-0031339,2019,PIT,WR
00-0031339,2020,NE,WR
00-0032008,2015,TB,WR
00-0034253,2018,CLE,RB
00-0034253,2019,CLE,RB
00-0034253,2020,CLE,RB
00-0034253,2021,TEN,RB
00-0034253,2022,TEN,RB
00-0028411,2017,CHI,WR
00-0028411,2018,IND,WR
00-0028411,2019,LAC,WR
00-0028411,2020,WAS,WR
00-0032218,2015,TEN,WR
00-0032218,2016,PHI,WR
00-0038583,2023,CLE,QB
00-0028434,2012,SEA,WR
00-0028434,2013,SEA,WR
00-0028434,2014,SEA,WR
00-0028434,2015,SEA,WR
00-0028434,2016,SEA,WR
00-0028434,2017,SEA,WR
00-0028434,2018,SEA,WR
00-0029613,2012,TB,RB
00-0029613,2013,TB,RB
00-0029613,2014,TB,RB
00-0029613,2015,TB,RB
00-0029613,2016,TB,RB
00-0029613,2017,TB,RB
00-0037238,2022,ATL,WR
00-0037238,2023,ATL,WR
00-0020531,2012,NO,QB
00-0020531,2013,NO,QB
00-0020531,2014,NO,QB
00-0020531,2015,NO,QB
00-0020531,2016,NO,QB
00-0020531,2017,NO,QB
00-0020531,2018,NO,QB
00-0020531,2019,NO,QB
00-0020531,2020,NO,QB
00-0035704,2019,DEN,QB
00-0035704,2020,DEN,QB
00-0035704,2021,DEN,QB
00-0035704,2023,SEA,QB
00-0035631,2019,CIN,TE
00-0035631,2020,CIN,TE
00-0035631,2021,CIN,TE
00-0035631,2022,CIN,TE
00-0035631,2023,CIN,TE
00-0025430,2014,ARI,QB
00-0025430,2015,ARI,QB
00-0025430,2016,ARI,QB
00-0025430,2017,ARI,QB
00-0031392,2014,PIT,RB
00-0028409,2012,GB,RB
00-0028409,2014,GB,RB
00-0028409,2015,SF,RB
00-0028409,2016,SF,RB
00-0032257,2015,CLE,RB
00-0032257,2016,CLE,RB
00-0032257,2017,CLE,RB
00-0032257,2018,CLE,RB
00-0032257,2019,HOU,RB
00-0032257,2020,HOU,RB
00-0032257,2021,MIA,RB
00-0034798,2018,MIA,TE
00-0034798,2019,MIA,TE
00-0034798,2020,MIA,TE
00-0034798,2021,MIA,TE
00-0034798,2022,MIA,TE
00-0034798,2023,MIA,TE
00-0026170,2012,NYJ,TE
00-0029689,2012,IND,TE
00-0029689,2013,IND,TE
00-0029689,2014,IND,TE
00-0029689,2015,IND,TE
00-0029689,2016,IND,TE
00-0029689,2017,NE,TE
00-0029689,2018,NE,TE
00-0025410,2012,KC,WR
00-0025410,2013,KC,WR
00-0025410,2014,KC,WR
00-0025410,2015,CLE,WR
00-0028114,2012,DAL,WR
00-0028114,2013,DAL,WR
00-0028114,2014,DAL,WR
00-0028114,2015,NYG,WR
00-0028114,2016,NYG,WR
00-0035232,2019,WAS,QB
00-0035232,2020,WAS,QB
00-0032450,2016,DET,RB
00-0032450,2017,DET,RB
00-0032450,2018,NO,RB
00-0032450,2019,NO,RB
00-0032450,2020,NO,RB
00-0032450,2021,NO,RB
00-0032450,2022,NO,RB
00-0036626,2021,WAS,WR
00-0036626,2022,WAS,WR
00-0036626,2023,WAS,WR
00-0031968,2015,CLE,TE
00-0030526,2013,BUF,QB
00-0030526,2014,BUF,QB
00-0030526,2015,BUF,QB
00-0030526,2016,BUF,QB
00-0026210,2012,CHI,WR
00-0026210,2013,CHI,WR
00-0026221,2012,ARI,WR
00-0036080,2021,NO,WR
00-0035282,2020,LAC,QB
00-0035282,2023,LAC,QB
00-0027675,2012,BAL,TE
00-0027675,2013,BAL,TE
00-0027675,2014,CAR,TE
00-0027675,2015,CAR,TE
00-0027675,2016,CAR,TE
00-0027675,2017,CAR,TE
00-0027675,2018,SEA,TE
00-0030485,2013,GB,RB
00-0030485,2014,GB,RB
00-0030485,2015,GB,RB
00-0030485,2016,GB,RB
00-0030485,2017,SEA,RB
00-0026182,2015,CHI,WR
00-0026182,2016,CHI,WR
00-0029317,2013,CLE,RB
00-0022803,2012,NYG,QB
00-0022803,2013,NYG,QB
00-0022803,2014,NYG,QB
00-0022803,2015,NYG,QB
00-0022803,2016,NYG,QB
00-0022803,2017,NYG,QB
00-0022803,2018,NYG,QB
00-0022803,2019,NYG,QB
00-0031782,2016,PIT,WR
00-0031782,2017,PIT,WR
00-0031782,2018,PIT,WR
00-0038667,2023,JAX,WR
00-0038862,2023,LAC,RB
00-0039041,2023,ARI,TE
00-0033295,2017,NYJ,RB
00-0033295,2018,NYJ,RB
00-0036567,2021,SF,RB
00-0036567,2022,SF,RB
00-0036567,2023,SF,RB
00-0036980,2021,NYJ,WR
00-0036980,2022,NYJ,WR
00-0036980,2023,CLE,WR
00-0032813,2017,ARI,RB
00-0032813,2018,NYG,RB
00-0032813,2019,NYG,RB
00-0032813,2020,NYG,RB
00-0032813,2021,NYG,RB
00-0033514,2017,GB,TE
00-0038797,2023,GB,RB
00-0038705,2023,ARI,RB
00-0027685,2012,PIT,WR
00-0027685,2013,PIT,WR
00-0027685,2014,DEN,WR
00-0027685,2015,DEN,WR
00-0027685,2016,DEN,WR
00-0027685,2017,DEN,WR
00-0027685,2018,DEN,WR
00-0027685,2019,SF,WR
00-0027685,2020,NO,WR
00-0027685,2021,BUF,WR
00-0036383,2021,ARI,RB
00-0036383,2022,ARI,RB
00-0034279,2018,GB,WR
00-0034279,2020,GB,WR
00-0034279,2021,GB,WR
00-0034279,2022,CHI,WR
00-0034279,2023,CHI,WR
00-0027690,2012,DEN,WR
00-0027690,2013,DEN,WR
00-0027690,2014,NYJ,WR
00-0027690,2015,NYJ,WR
00-0027690,2016,NYJ,WR
00-0027690,2017,TEN,WR
00-0031387,2014,DET,TE
00-0031387,2015,DET,TE
00-0031387,2016,DET,TE
00-0031387,2017,DET,TE
00-0031387,2018,IND,TE
00-0031387,2019,IND,TE
00-0031387,2020,PIT,TE
00-0031387,2021,PIT,TE
00-0038396,2023,NYG,RB
00-0033576,2018,ATL,TE
00-0033576,2019,CHI,TE
00-0033576,2020,JAX,TE
00-0033576,2021,DEN,TE
00-0033576,2022,DEN,TE
00-0033576,2023,HOU,TE
00-0031690,2017,NYJ,TE
00-0031690,2018,NYJ,TE
00-0031690,2019,NYG,TE
00-0031690,2020,NYG,TE
00-0031690,2021,BAL,TE
00-0031690,2022,DEN,TE
00-0038092,2022,MIA,WR
00-0038092,2023,MIA,WR
00-0030854,2016,IND,TE
00-0030854,2018,IND,TE
00-0034672,2021,NO,TE
00-0033881,2017,NYG,TE
00-0033881,2018,NYG,TE
00-0033881,2019,NYG,TE
00-0033881,2020,NYG,TE
00-0033881,2021,NYG,TE
00-0033881,2022,JAX,TE
00-0033881,2023,JAX,TE
00-0038397,2023,IND,RB
00-0026123,2012,SEA,TE
00-0028115,2012,WAS,RB
00-0028115,2013,WAS,RB
00-0033045,2016,DAL,RB
00-0033045,2017,DAL,RB
00-0033045,2018,DAL,RB
00-0033045,2019,DAL,RB
00-0033045,2020,DAL,RB
00-0033045,2021,DAL,RB
00-0033045,2022,DAL,RB
00-0033045,2023,NE,RB
00-0036825,2022,ATL,TE
00-0026162,2012,DAL,RB
00-0026162,2013,PIT,RB
00-0031332,2014,BAL,RB
00-0031332,2015,PIT,RB
00-0031332,2016,PIT,RB
00-0031332,2017,PIT,RB
00-0034981,2020,LV,TE
00-0034981,2021,LV,TE
00-0034981,2022,LV,TE
00-0034981,2023,NO,TE
00-0029731,2013,CLE,RB
00-0029731,2014,CAR,RB
00-0029731,2015,CAR,RB
00-0029731,2016,CAR,RB
00-0029731,2017,CAR,RB
00-0036951,2021,ATL,WR
00-0036951,2022,ATL,WR
00-0023500,2012,SF,RB
00-0023500,2013,SF,RB
00-0023500,2014,SF,RB
00-0023500,2015,IND,RB
00-0023500,2016,IND,RB
00-0023500,2017,IND,RB
00-0023500,2018,MIA,RB
00-0023500,2019,BUF,RB
00-0023500,2020,NYJ,RB
00-0033994,2019,DEN,WR
00-0026188,2012,WAS,TE
00-0026188,2013,WAS,TE
00-0024204,2012,BUF,RB
00-0024204,2013,BUF,RB
00-0024204,2014,BUF,RB
00-0024204,2015,SEA,RB
00-0030737,2014,ATL,WR
00-0030737,2016,TB,WR
00-0030737,2017,TB,WR
00-0030737,2018,TB,WR
00-0036247,2020,SEA,WR
00-0036247,2021,SEA,WR
00-0036247,2022,DEN,WR
00-0036196,2020,BUF,WR
00-0036196,2021,BUF,WR
00-0036196,2022,BUF,WR
00-0036196,2023,BUF,WR
00-0031884,2017,ARI,TE
00-0035289,2019,JAX,QB
00-0035289,2020,JAX,QB
00-0035289,2021,PHI,QB
00-0035289,2022,PHI,QB
00-0035289,2023,IND,QB
00-0028903,2012,SF,TE
00-0028903,2013,SF,TE
00-0028903,2014,SF,TE
00-0028903,2015,SF,TE
00-0028903,2016,SF,TE
00-0028903,2017,SF,TE
00-0028903,2018,SF,TE
00-0031395,2018,CAR,QB
00-0031395,2019,CLE,QB
00-0031395,2020,DAL,QB
00-0031395,2021,WAS,QB
00-0027718,2012,HOU,TE
00-0027718,2013,HOU,TE
00-0027718,2014,HOU,TE
00-0027718,2015,HOU,TE
00-0033095,2017,NO,TE
00-0033095,2021,NO,TE
00-0037740,2022,NYJ,WR
00-0037740,2023,NYJ,WR
00-0026281,2012,CAR,TE
00-0026281,2013,CLE,TE
00-0026281,2014,CLE,TE
00-0026281,2015,CLE,TE
00-0026281,2016,CLE,TE
00-0036569,2021,NYG,RB
00-0036569,2022,NYG,RB
00-0036569,2023,NYG,RB
00-0030544,2013,DAL,TE
00-0030544,2014,DAL,TE
00-0030544,2015,DAL,TE
00-0030544,2016,DAL,TE
00-0033474,2018,KC,WR
00-0033474,2020,KC,WR
00-0030565,2013,NYJ,QB
00-0030565,2014,NYJ,QB
00-0030565,2015,NYJ,QB
00-0030565,2016,NYJ,QB
00-0030565,2017,NYG,QB
00-0030565,2018,LAC,QB
00-0030565,2020,SEA,QB
00-0030565,2021,SEA,QB
00-0030565,2022,SEA,QB
00-0030565,2023,SEA,QB
00-0032141,2015,DAL,TE
00-0032141,2016,DAL,TE
00-0032141,2017,DAL,TE
00-0032141,2018,DAL,TE
00-0032141,2019,JAX,TE
00-0032141,2020,TEN,TE
00-0032141,2021,TEN,TE
00-0032141,2022,TEN,TE
00-0032141,2023,ARI,TE
00-0031158,2016,CLE,RB
00-0033288,2017,SF,TE
00-0033288,2018,SF,TE
00-0033288,2019,SF,TE
00-0033288,2020,SF,TE
00-0033288,2021,SF,TE
00-0033288,2022,SF,TE
00-0033288,2023,SF,TE
00-0037247,2022,PIT,WR
00-0037247,2023,PIT,WR
00-0033895,2017,LA,TE
00-0033895,2018,LA,TE
00-0033895,2019,LA,TE
00-0033895,2020,LA,TE
00-0033895,2021,SEA,TE
00-0033895,2022,LAC,TE
00-0033895,2023,LAC,TE
00-0031953,2015,NYG,WR
00-0031953,2018,LAC,WR
00-0031953,2019,LAC,WR
00-0032626,2016,GB,WR
00-0032626,2017,GB,WR
00-0032626,2018,GB,WR
00-0032626,2019,GB,WR
00-0032626,2021,DET,WR
00-0030456,2013,CIN,RB
00-0030456,2014,CIN,RB
00-0030456,2015,CIN,RB
00-0030456,2016,CIN,RB
00-0030456,2017,CIN,RB
00-0030456,2018,CIN,RB
00-0030456,2019,CIN,RB
00-0030456,2021,TB,RB
00-0030456,2022,TB,RB
00-0035956,2022,CAR,TE
00-0035956,2023,CAR,TE
00-0034614,2021,DET,RB
00-0034614,2022,SEA,RB
00-0027891,2012,SEA,WR
00-0027891,2013,SEA,WR
00-0027891,2014,DET,WR
00-0027891,2015,DET,WR
00-0027891,2016,DET,WR
00-0027891,2017,DET,WR
00-0027891,2018,PHI,WR
00-0027891,2019,NYG,WR
00-0027891,2020,NYG,WR
00-0027602,2012,GB,QB
00-0037086,2022,PHI,TE
00-0037086,2023,PHI,TE
00-0035500,2021,ARI,WR
00-0035500,2022,ARI,WR
00-0035500,2023,ARI,WR
00-0037252,2022,DEN,TE
00-0037252,2023,DEN,TE
00-0024267,2012,GB,WR
00-0024267,2013,MIN,WR
00-0024267,2014,MIN,WR
00-0024267,2015,MIA,WR
00-0027997,2012,CLE,WR
00-0027997,2013,CLE,WR
00-0027997,2014,CIN,WR
00-0025418,2012,CAR,TE
00-0025418,2013,CAR,TE
00-0025418,2014,CAR,TE
00-0025418,2015,CAR,TE
00-0025418,2016,CAR,TE
00-0025418,2017,CAR,TE
00-0025418,2018,CAR,TE
00-0025418,2019,CAR,TE
00-0025418,2020,SEA,TE
00-0028050,2013,NYJ,WR
00-0028050,2014,NYJ,WR
00-0028050,2015,BUF,WR
00-0028050,2016,BUF,WR
00-0033733,2019,PHI,WR
00-0033733,2020,PHI,WR
00-0033733,2021,PHI,WR
00-0035645,2019,NE,WR
00-0035645,2020,NE,WR
00-0035645,2021,NE,WR
00-0035645,2022,PIT,WR
00-0035645,2023,PIT,WR
00-0034184,2018,BAL,RB
00-0034184,2019,BAL,RB
00-0034184,2020,BAL,RB
00-0034184,2022,BAL,RB
00-0034184,2023,BAL,RB
00-0027005,2012,NYG,WR
00-0027005,2013,NYG,WR
00-0027005,2014,IND,WR
00-0027005,2015,NYG,WR
00-0032508,2016,ARI,TE
00-0032508,2018,DET,TE
00-0035025,2019,WAS,TE
00-0036232,2020,CLE,TE
00-0036232,2021,CLE,TE
00-0036232,2022,CLE,TE
00-0036232,2023,CLE,TE
00-0026224,2012,ATL,WR
00-0026224,2013,ATL,WR
00-0026224,2014,ATL,WR
00-0026224,2015,TEN,WR
00-0026224,2016,TEN,WR
00-0026224,2017,TEN,WR
00-0037617,2022,TEN,RB
00-0034830,2018,BAL,TE
00-0034830,2019,BAL,TE
00-0034830,2020,ATL,TE
00-0034830,2021,ATL,TE
00-0034830,2022,CIN,TE
00-0034830,2023,CAR,TE
00-0023465,2012,PIT,TE
00-0023465,2013,PIT,TE
00-0023465,2014,PIT,TE
00-0023465,2015,PIT,TE
00-0032523,2016,DEN,TE
00-0036357,2020,LV,WR
00-0036357,2021,LV,WR
00-0036008,2020,DET,TE
00-0033090,2017,LAC,TE
00-0033090,2019,LAC,TE
00-0033090,2020,LAC,TE
00-0033090,2021,NE,TE
00-0033090,2022,NE,TE
00-0033090,2023,NE,TE
00-0037004,2021,MIA,TE
00-0038738,2023,DAL,RB
00-0034983,2020,LV,WR
00-0034983,2021,LV,WR
00-0034983,2022,LV,WR
00-0034983,2023,LV,WR
00-0032839,2017,NYG,WR
00-0036929,2021,NO,QB
00-0034365,2018,CAR,TE
00-0034365,2019,CAR,TE
00-0034365,2020,CAR,TE
00-0034365,2021,CAR,TE
00-0034365,2022,CAR,TE
00-0034365,2023,CAR,TE
00-0036635,2021,MIN,WR
00-0036635,2022,CHI,WR
00-0036635,2023,CAR,WR
00-0034970,2019,MIN,TE
00-0034970,2020,MIN,TE
00-0034970,2022,MIN,TE
00-0034970,2023,CIN,TE
00-0037156,2023,NYJ,WR
00-0035539,2019,DET,TE
00-0035539,2020,DET,TE
00-0026566,2012,PIT,RB
00-0026566,2013,PIT,RB
00-0030671,2014,DEN,WR
00-0030656,2014,CLE,RB
00-0030656,2015,CLE,RB
00-0030656,2016,CLE,RB
00-0030656,2017,CLE,RB
00-0030656,2018,NYJ,RB
00-0033471,2018,MIA,WR
00-0033471,2019,MIA,WR
00-0033471,2020,MIA,WR
00-0033471,2021,MIA,WR
00-0036165,2022,NYG,WR
00-0036165,2023,NYG,WR
00-0037838,2022,BAL,TE
00-0037838,2023,BAL,TE
00-0033466,2017,DEN,WR
00-0033466,2018,BUF,WR
00-0033466,2019,BUF,WR
00-0033466,2020,BUF,WR
00-0033466,2021,BUF,WR
00-0033466,2022,BUF,WR
00-0033466,2023,IND,WR
00-0029626,2016,MIA,RB
00-0038045,2022,LAC,RB
00-0038045,2023,LAC,RB
00-0036142,2020,WAS,WR
00-0036100,2020,NE,WR
00-0034922,2019,TB,WR
00-0037197,2022,KC,RB
00-0037197,2023,KC,RB
00-0038389,2023,NYJ,RB
00-0034378,2018,ATL,RB
00-0034378,2019,ATL,RB
00-0034378,2020,ATL,RB
00-0034268,2018,GB,WR
00-0032602,2016,SEA,RB
00-0032602,2019,DET,RB
00-0032602,2020,WAS,RB
00-0032602,2021,WAS,RB
00-0032602,2022,WAS,RB
00-0035246,2019,PHI,WR
00-0035246,2020,PHI,WR
00-0035246,2021,PHI,WR
00-0034560,2018,LAC,WR
00-0032112,2015,ARI,WR
00-0032112,2016,ARI,WR
00-0032112,2017,ARI,WR
00-0032112,2018,ARI,WR
00-0036096,2020,NE,RB
00-0036096,2021,NE,RB
00-0036096,2022,NE,RB
00-0036158,2020,BAL,RB
00-0036158,2022,BAL,RB
00-0036158,2023,BAL,RB
00-0032986,2019,CHI,TE
00-0032986,2020,CHI,TE
00-0036110,2020,CLE,WR
00-0036110,2021,CLE,WR
00-0036900,2021,CIN,WR
00-0036900,2022,CIN,WR
00-0036900,2023,CIN,WR
00-0021163,2012,MIA,WR
00-0031042,2014,NYJ,TE
00-0031042,2016,TEN,TE
00-0035671,2019,GB,TE
00-0035671,2020,GB,TE
00-0030181,2013,IND,TE
00-0030181,2014,IND,TE
00-0030181,2015,IND,TE
00-0030181,2016,IND,TE
00-0030181,2017,IND,TE
00-0030181,2018,IND,TE
00-0030181,2019,IND,TE
00-0030181,2020,IND,TE
00-0030181,2021,IND,TE
00-0036741,2021,PHI,TE
00-0036741,2022,PHI,TE
00-0036741,2023,PHI,TE
00-0025701,2014,TEN,TE
00-0036918,2022,LA,WR
00-0033387,2017,NE,TE
00-0033387,2018,NE,TE
00-0033387,2019,SEA,TE
00-0033387,2020,SEA,TE
00-0033387,2021,JAX,TE
00-0026267,2012,DEN,TE
00-0026267,2013,DEN,TE
00-0026267,2014,DEN,TE
00-0026267,2015,ATL,TE
00-0026267,2016,ATL,TE
00-0033119,2016,NE,QB
00-0033119,2017,IND,QB
00-0033119,2018,IND,QB
00-0033119,2019,IND,QB
00-0033119,2020,IND,QB
00-0033119,2021,MIA,QB
00-0033119,2022,CLE,QB
00-0033119,2023,WAS,QB
00-0025460,2012,BAL,WR
00-0025460,2013,BAL,WR
00-0025460,2014,BAL,WR
00-0028083,2012,ATL,RB
00-0028083,2013,ATL,RB
00-0028083,2014,ATL,RB
00-0028083,2015,CHI,RB
00-0028083,2016,TB,RB
00-0028083,2017,TB,RB
00-0028083,2018,TB,RB
00-0034788,2019,ATL,TE
00-0034788,2020,ATL,TE
00-0031560,2015,HOU,WR
00-0031560,2016,HOU,WR
00-0031560,2017,JAX,WR
00-0036877,2021,TB,WR
00-0036877,2022,TB,WR
00-0037741,2022,WAS,WR
00-0037741,2023,WAS,WR
00-0039139,2023,DET,RB
00-0027259,2013,ARI,TE
00-0038752,2023,SEA,WR
00-0035100,2023,CIN,QB
00-0033564,2018,DEN,TE
00-0033564,2020,DEN,TE
00-0038041,2022,DAL,TE
00-0038041,2023,DAL,TE
00-0036197,2021,NYG,QB
00-0036860,2021,LA,RB
00-0036860,2023,IND,RB
00-0031787,2018,GB,WR
00-0031787,2019,GB,WR
00-0031787,2020,BUF,WR
00-0031787,2021,BUF,WR
00-0031787,2022,BUF,WR
00-0027946,2012,TEN,QB
00-0027946,2013,TEN,QB
00-0027946,2014,TEN,QB
00-0036312,2020,JAX,QB
00-0032431,2017,DET,QB
00-0037112,2022,CHI,TE
00-0032791,2016,MIA,WR
00-0032791,2017,MIA,WR
00-0032791,2018,MIA,WR
00-0032791,2019,MIA,WR
00-0032791,2020,MIA,WR
00-0032791,2021,CHI,WR
00-0034960,2019,NE,WR
00-0034960,2020,NE,WR
00-0034960,2021,NE,WR
00-0034960,2022,NE,WR
00-0034960,2023,LV,WR
00-0038794,2023,DEN,RB
00-0034267,2019,BAL,WR
00-0038640,2023,DAL,WR
00-0035414,2019,LAC,WR
00-0035414,2020,LAC,WR
00-0035414,2021,LAC,WR
00-0035414,2022,LAC,WR
00-0035414,2023,LAC,WR
00-0036389,2020,PHI,QB
00-0036389,2021,PHI,QB
00-0036389,2022,PHI,QB
00-0036389,2023,PHI,QB
00-0037291,2022,MIN,WR
00-0037291,2023,MIN,WR
00-0026316,2012,JAX,RB
00-0036387,2020,PHI,WR
00-0036387,2021,PHI,WR
00-0036387,2022,MIN,WR
00-0036387,2023,NE,WR
00-0033025,2020,LV,RB
00-0033025,2021,LV,RB
00-0031053,2014,NO,WR
00-0037666,2022,DAL,WR
00-0037666,2023,DAL,WR
00-0034489,2018,ARI,WR
00-0037387,2022,DEN,WR
00-0038938,2023,NYG,WR
00-0032694,2016,NYJ,WR
00-0026213,2012,KC,RB
00-0026213,2013,KC,RB
00-0026213,2014,KC,RB
00-0026213,2015,KC,RB
00-0026213,2016,KC,RB
00-0026213,2017,DEN,RB
00-0026213,2018,JAX,RB
00-0033948,2017,GB,RB
00-0033948,2018,GB,RB
00-0033948,2019,GB,RB
00-0033948,2020,GB,RB
00-0033948,2021,DET,RB
00-0033948,2022,DET,RB
00-0033948,2023,NO,RB
00-0033572,2021,JAX,WR
00-0033572,2022,JAX,WR
00-0033572,2023,JAX,WR
00-0031503,2015,TB,QB
00-0031503,2016,TB,QB
00-0031503,2017,TB,QB
00-0031503,2018,TB,QB
00-0031503,2019,TB,QB
00-0031503,2020,NO,QB
00-0031503,2021,NO,QB
00-0031503,2022,NO,QB
00-0031503,2023,NO,QB
00-0033553,2017,PIT,RB
00-0033553,2018,PIT,RB
00-0033553,2019,PIT,RB
00-0033553,2020,PIT,RB
00-0033553,2021,ARI,RB
00-0033553,2022,ARI,RB
00-0033553,2023,ARI,RB
00-0037248,2022,BUF,RB
00-0037248,2023,BUF,RB
00-0025465,2012,GB,WR
00-0025465,2013,GB,WR
00-0025465,2015,GB,WR
00-0037282,2022,DET,TE
00-0037282,2023,DET,TE
00-0031951,2015,KC,TE
00-0031951,2016,KC,TE
00-0031951,2017,JAX,TE
00-0031951,2018,JAX,TE
00-0031951,2019,JAX,TE
00-0031951,2020,JAX,TE
00-0031951,2021,JAX,TE
00-0036133,2020,BAL,WR
00-0036133,2021,BAL,WR
00-0036133,2022,BAL,WR
00-0036133,2023,CLE,WR
00-0035831,2020,JAX,RB
00-0035831,2021,JAX,RB
00-0035831,2022,NYJ,RB
00-0027791,2012,GB,RB
00-0027791,2013,GB,RB
00-0027791,2014,GB,RB
00-0027791,2015,GB,RB
00-0027791,2016,GB,RB
00-0034676,2018,PIT,WR
00-0034676,2019,PIT,WR
00-0034676,2020,PIT,WR
00-0034676,2021,PIT,WR
00-0034676,2022,DAL,WR
00-0031062,2014,NE,RB
00-0031062,2015,NE,RB
00-0031062,2016,NE,RB
00-0031062,2017,NE,RB
00-0031062,2018,NE,RB
00-0031062,2019,NE,RB
00-0031062,2020,NE,RB
00-0031062,2021,NE,RB
00-0031291,2014,CIN,WR
00-0031291,2016,CIN,WR
00-0037240,2022,DET,WR
00-0037240,2023,DET,WR
00-0028068,2012,TEN,RB
00-0031941,2015,WAS,WR
00-0031941,2016,WAS,WR
00-0031941,2017,WAS,WR
00-0031941,2018,WAS,WR
00-0031941,2019,NYJ,WR
00-0031941,2020,NYJ,WR
00-0031941,2021,NYJ,WR
00-0031941,2022,BUF,WR
00-0031941,2023,WAS,WR
00-0035806,2020,SF,RB
00-0035806,2021,SF,RB
00-0035806,2022,JAX,RB
00-0035806,2023,JAX,RB
00-0031021,2015,GB,WR
00-0031021,2016,GB,WR
00-0031021,2017,DET,WR
00-0027061,2012,TEN,TE
00-0027061,2016,GB,TE
00-0027061,2019,NO,TE
00-0027061,2020,NO,TE
00-0027061,2021,LAC,TE
00-0033106,2016,LA,QB
00-0033106,2017,LA,QB
00-0033106,2018,LA,QB
00-0033106,2019,LA,QB
00-0033106,2020,LA,QB
00-0033106,2021,DET,QB
00-0033106,2022,DET,QB
00-0033106,2023,DET,QB
00-0038598,2023,MIN,QB
00-0036755,2021,WAS,RB
00-0029572,2012,MIN,WR
00-0029572,2013,MIN,WR
00-0029572,2014,MIN,WR
00-0029572,2015,MIN,WR
00-0029572,2016,MIN,WR
00-0029572,2017,MIN,WR
00-0029572,2018,CAR,WR
00-0029572,2019,CAR,WR
00-0030300,2013,ARI,WR
00-0030300,2014,ARI,WR
00-0030300,2015,ARI,WR
00-0030300,2016,ARI,WR
00-0030300,2017,ARI,WR
00-0030300,2018,SEA,WR
00-0030300,2019,SEA,WR
00-0035264,2019,NE,QB
00-0035264,2020,NE,QB
00-0035264,2022,LV,QB
00-0035264,2023,DEN,QB
00-0031493,2015,SF,RB
00-0031382,2014,MIA,WR
00-0031382,2015,MIA,WR
00-0031382,2016,MIA,WR
00-0031382,2017,MIA,WR
00-0031382,2018,CLE,WR
00-0031382,2019,CLE,WR
00-0031382,2020,CLE,WR
00-0031382,2021,CLE,WR
00-0031382,2022,NO,WR
00-0037410,2023,NYG,RB
00-0024324,2012,PHI,WR
00-0024324,2013,PHI,WR
00-0024324,2014,CAR,WR
00-0024324,2015,KC,WR
00-0038492,2023,NYJ,WR
00-0023460,2012,CHI,QB
00-0023460,2013,CLE,QB
00-0023460,2014,CIN,QB
00-0033627,2018,BUF,TE
00-0033627,2020,PHI,TE
00-0036278,2020,PHI,RB
00-0035432,2019,LAC,WR
00-0035432,2022,LAC,WR
00-0025631,2012,ATL,RB
00-0025631,2013,ATL,RB
00-0022127,2012,DAL,TE
00-0022127,2013,DAL,TE
00-0022127,2014,DAL,TE
00-0022127,2015,DAL,TE
