player_id,player_name,height,weight,college,age
00-0028079,D.J. Williams,74.0,245.0,Arkansas,25
00-0035640,DK Metcalf,76.0,235.0,Mississippi,22
00-0035640,DK Metcalf,76.0,235.0,Mississippi,23
00-0035640,DK Metcalf,76.0,235.0,Mississippi,24
00-0035640,DK Metcalf,76.0,235.0,Mississippi,25
00-0035640,DK Metcalf,76.0,235.0,Mississippi,26
00-0034256,Da'Mari Scott,72.0,205.0,Fresno State,24
00-0028159,Da'Rel Scott,71.0,210.0,Maryland,24
00-0028159,Da'Rel Scott,71.0,210.0,Maryland,25
00-0030043,Da'Rick Rogers,75.0,215.0,Tennessee Tech,22
00-0034370,DaeSean Hamilton,73.0,206.0,Penn State,23
00-0034370,DaeSean Hamilton,73.0,206.0,Penn State,24
00-0034370,DaeSean Hamilton,73.0,206.0,Penn State,25
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,23
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,24
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,25
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,26
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,27
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,28
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,29
00-0033077,Dak Prescott,74.0,238.0,Mississippi State,30
00-0022165,Dallas Clark,75.0,252.0,Iowa,33
00-0022165,Dallas Clark,75.0,252.0,Iowa,34
00-0034351,Dallas Goedert,77.0,256.0,South Dakota State,23
00-0034351,Dallas Goedert,77.0,256.0,South Dakota State,24
00-0034351,Dallas Goedert,77.0,256.0,South Dakota State,25
00-0034351,Dallas Goedert,77.0,256.0,South Dakota State,26
00-0034351,Dallas Goedert,77.0,256.0,South Dakota State,27
00-0034351,Dallas Goedert,77.0,256.0,South Dakota State,28
00-0036225,Dalton Keene,76.0,251.0,Virginia Tech,21
00-0038933,Dalton Kincaid,76.0,240.0,Utah,24
00-0034383,Dalton Schultz,77.0,242.0,Stanford,22
00-0034383,Dalton Schultz,77.0,242.0,Stanford,23
00-0034383,Dalton Schultz,77.0,242.0,Stanford,24
00-0034383,Dalton Schultz,77.0,242.0,Stanford,25
00-0034383,Dalton Schultz,77.0,242.0,Stanford,26
00-0034383,Dalton Schultz,77.0,242.0,Stanford,27
00-0033893,Dalvin Cook,70.0,210.0,Florida State,22
00-0033893,Dalvin Cook,70.0,210.0,Florida State,23
00-0033893,Dalvin Cook,70.0,210.0,Florida State,24
00-0033893,Dalvin Cook,70.0,210.0,Florida State,25
00-0033893,Dalvin Cook,70.0,210.0,Florida State,26
00-0033893,Dalvin Cook,70.0,210.0,Florida State,27
00-0033893,Dalvin Cook,70.0,210.0,Florida State,28
00-0034654,Dalyn Dawkins,67.0,183.0,Colorado State,25
00-0035448,Damarea Crockett,71.0,225.0,Missouri,24
00-0037258,Dameon Pierce,70.0,215.0,Florida,22
00-0037258,Dameon Pierce,70.0,215.0,Florida,23
00-0027893,Damian Williams,73.0,200.0,USC,24
00-0027893,Damian Williams,73.0,200.0,USC,25
00-0035657,Damien Harris,71.0,213.0,Alabama,22
00-0035657,Damien Harris,71.0,213.0,Alabama,23
00-0035657,Damien Harris,71.0,213.0,Alabama,24
00-0035657,Damien Harris,71.0,213.0,Alabama,25
00-0035657,Damien Harris,71.0,213.0,Alabama,26
00-0030874,Damien Williams,71.0,221.0,Oklahoma,22
00-0030874,Damien Williams,71.0,221.0,Oklahoma,23
00-0030874,Damien Williams,71.0,221.0,Oklahoma,24
00-0030874,Damien Williams,71.0,221.0,Oklahoma,25
00-0030874,Damien Williams,71.0,221.0,Oklahoma,26
00-0030874,Damien Williams,71.0,221.0,Oklahoma,27
00-0030874,Damien Williams,71.0,221.0,Oklahoma,29
00-0030874,Damien Williams,71.0,221.0,Oklahoma,30
00-0031868,Damiere Byrd,69.0,175.0,South Carolina,23
00-0031868,Damiere Byrd,69.0,175.0,South Carolina,24
00-0031868,Damiere Byrd,69.0,175.0,South Carolina,25
00-0031868,Damiere Byrd,69.0,175.0,South Carolina,26
00-0031868,Damiere Byrd,69.0,175.0,South Carolina,27
00-0031868,Damiere Byrd,69.0,175.0,South Carolina,28
00-0031868,Damiere Byrd,69.0,175.0,South Carolina,29
00-0034273,Damion Ratley,74.0,200.0,Texas A&M,23
00-0034273,Damion Ratley,74.0,200.0,Texas A&M,24
00-0034273,Damion Ratley,74.0,200.0,Texas A&M,25
00-0035401,Damion Willis,75.0,204.0,Troy,22
00-0034011,Dan Arnold,78.0,240.0,Wisconsin-Platteville,23
00-0034011,Dan Arnold,78.0,240.0,Wisconsin-Platteville,24
00-0034011,Dan Arnold,78.0,240.0,Wisconsin-Platteville,25
00-0034011,Dan Arnold,78.0,240.0,Wisconsin-Platteville,26
00-0034011,Dan Arnold,78.0,240.0,Wisconsin-Platteville,27
00-0029588,Dan Herron,70.0,213.0,Ohio St.,23
00-0029588,Dan Herron,70.0,213.0,Ohio St.,24
00-0029588,Dan Herron,70.0,213.0,Ohio St.,25
00-0029588,Dan Herron,70.0,213.0,Ohio St.,26
00-0023578,Dan Orlovsky,77.0,215.0,Connecticut,29
00-0023578,Dan Orlovsky,77.0,215.0,Connecticut,32
00-0038115,Daniel Bellinger,78.0,255.0,San Diego State,22
00-0038115,Daniel Bellinger,78.0,255.0,San Diego State,23
00-0032801,Daniel Braverman,70.0,185.0,Western Michigan,23
00-0032098,Daniel Brown,77.0,247.0,James Madison,24
00-0032098,Daniel Brown,77.0,247.0,James Madison,25
00-0032098,Daniel Brown,77.0,247.0,James Madison,27
00-0032098,Daniel Brown,77.0,247.0,James Madison,28
00-0032098,Daniel Brown,77.0,247.0,James Madison,29
00-0035428,Daniel Helm,76.0,255.0,Duke,26
00-0035710,Daniel Jones,77.0,230.0,Duke,22
00-0035710,Daniel Jones,77.0,230.0,Duke,23
00-0035710,Daniel Jones,77.0,230.0,Duke,24
00-0035710,Daniel Jones,77.0,230.0,Duke,25
00-0035710,Daniel Jones,77.0,230.0,Duke,26
00-0032804,Daniel Lasco,73.0,205.0,California,24
00-0028000,Daniel Thomas,73.0,235.0,Kansas St.,25
00-0028000,Daniel Thomas,73.0,235.0,Kansas St.,26
00-0028000,Daniel Thomas,73.0,235.0,Kansas St.,27
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,28
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,29
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,30
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,31
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,32
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,33
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,34
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,35
00-0026035,Danny Amendola,71.0,185.0,Texas Tech,36
00-0037828,Danny Gray,72.0,200.0,SMU,23
00-0026019,Danny Woodhead,68.0,204.0,Chadron State,27
00-0026019,Danny Woodhead,68.0,204.0,Chadron State,32
00-0034860,Dante Pettis,73.0,195.0,Washington,23
00-0034860,Dante Pettis,73.0,195.0,Washington,24
00-0034860,Dante Pettis,73.0,195.0,Washington,25
00-0034860,Dante Pettis,73.0,195.0,Washington,26
00-0034860,Dante Pettis,73.0,195.0,Washington,27
00-0025542,Dante Rosario,75.0,242.0,Oregon,29
00-0025542,Dante Rosario,75.0,242.0,Oregon,30
00-0033854,Dare Ogunbowale,70.0,205.0,Wisconsin,25
00-0033854,Dare Ogunbowale,70.0,205.0,Wisconsin,26
00-0033854,Dare Ogunbowale,70.0,205.0,Wisconsin,27
00-0033854,Dare Ogunbowale,70.0,205.0,Wisconsin,28
00-0033854,Dare Ogunbowale,70.0,205.0,Wisconsin,29
00-0037093,Dareke Young,74.0,224.0,Lenoir-Rhyne,23
00-0031972,Darius Jennings,70.0,180.0,Virginia,23
00-0031972,Darius Jennings,70.0,180.0,Virginia,26
00-0031972,Darius Jennings,70.0,180.0,Virginia,27
00-0035535,Darius Slayton,73.0,198.0,Auburn,22
00-0035535,Darius Slayton,73.0,198.0,Auburn,23
00-0035535,Darius Slayton,73.0,198.0,Auburn,24
00-0035535,Darius Slayton,73.0,198.0,Auburn,25
00-0035535,Darius Slayton,73.0,198.0,Auburn,26
00-0036309,Darnell Mooney,71.0,177.0,Tulane,23
00-0036309,Darnell Mooney,71.0,177.0,Tulane,24
00-0036309,Darnell Mooney,71.0,177.0,Tulane,25
00-0036309,Darnell Mooney,71.0,177.0,Tulane,26
00-0038558,Darnell Washington,79.0,264.0,Georgia,22
00-0034301,Darrel Williams,71.0,224.0,LSU,23
00-0034301,Darrel Williams,71.0,224.0,LSU,24
00-0034301,Darrel Williams,71.0,224.0,LSU,25
00-0034301,Darrel Williams,71.0,224.0,LSU,26
00-0034301,Darrel Williams,71.0,224.0,LSU,27
00-0033258,Darrell Daniels,75.0,256.0,Washington,23
00-0033258,Darrell Daniels,75.0,256.0,Washington,24
00-0033258,Darrell Daniels,75.0,256.0,Washington,25
00-0033258,Darrell Daniels,75.0,256.0,Washington,26
00-0033258,Darrell Daniels,75.0,256.0,Washington,27
00-0035664,Darrell Henderson,68.0,208.0,Memphis,22
00-0035664,Darrell Henderson,68.0,208.0,Memphis,23
00-0035664,Darrell Henderson,68.0,208.0,Memphis,24
00-0035664,Darrell Henderson,68.0,208.0,Memphis,25
00-0035664,Darrell Henderson,68.0,208.0,Memphis,26
00-0029738,Darren Fells,79.0,270.0,UC Irvine,28
00-0029738,Darren Fells,79.0,270.0,UC Irvine,29
00-0029738,Darren Fells,79.0,270.0,UC Irvine,30
00-0029738,Darren Fells,79.0,270.0,UC Irvine,31
00-0029738,Darren Fells,79.0,270.0,UC Irvine,32
00-0029738,Darren Fells,79.0,270.0,UC Irvine,33
00-0029738,Darren Fells,79.0,270.0,UC Irvine,34
00-0029738,Darren Fells,79.0,270.0,UC Irvine,35
00-0026144,Darren McFadden,73.0,222.0,Arkansas,28
00-0026144,Darren McFadden,73.0,222.0,Arkansas,29
00-0026144,Darren McFadden,73.0,222.0,Arkansas,30
00-0023564,Darren Sproles,66.0,190.0,Kansas State,29
00-0023564,Darren Sproles,66.0,190.0,Kansas State,30
00-0023564,Darren Sproles,66.0,190.0,Kansas State,31
00-0023564,Darren Sproles,66.0,190.0,Kansas State,32
00-0023564,Darren Sproles,66.0,190.0,Kansas State,33
00-0023564,Darren Sproles,66.0,190.0,Kansas State,34
00-0023564,Darren Sproles,66.0,190.0,Kansas State,35
00-0023564,Darren Sproles,66.0,190.0,Kansas State,36
00-0031610,Darren Waller,78.0,238.0,Georgia Tech,24
00-0031610,Darren Waller,78.0,238.0,Georgia Tech,28
00-0031610,Darren Waller,78.0,238.0,Georgia Tech,29
00-0031610,Darren Waller,78.0,238.0,Georgia Tech,30
00-0031610,Darren Waller,78.0,238.0,Georgia Tech,31
00-0031123,Darrin Reaves,70.0,215.0,UAB,21
00-0026983,Darrius Heyward-Bey,74.0,210.0,Maryland,26
00-0026983,Darrius Heyward-Bey,74.0,210.0,Maryland,27
00-0026983,Darrius Heyward-Bey,74.0,210.0,Maryland,28
00-0026983,Darrius Heyward-Bey,74.0,210.0,Maryland,29
00-0026983,Darrius Heyward-Bey,74.0,210.0,Maryland,30
00-0026983,Darrius Heyward-Bey,74.0,210.0,Maryland,31
00-0035181,Darrius Shepherd,71.0,186.0,North Dakota State,24
00-0035181,Darrius Shepherd,71.0,186.0,North Dakota State,25
00-0036297,Darrynton Evans,70.0,203.0,Appalachian State,22
00-0036297,Darrynton Evans,70.0,203.0,Appalachian State,24
00-0036297,Darrynton Evans,70.0,203.0,Appalachian State,25
00-0034710,Darvin Kidsy,72.0,180.0,Texas Southern,23
00-0035148,Darwin Thompson,68.0,200.0,Utah State,22
00-0035148,Darwin Thompson,68.0,200.0,Utah State,23
00-0029612,Daryl Richardson,71.0,196.0,Abilene Christian,26
00-0034395,Daurice Fountain,74.0,210.0,Northern Iowa,25
00-0031381,Davante Adams,73.0,215.0,Fresno State,22
00-0031381,Davante Adams,73.0,215.0,Fresno State,23
00-0031381,Davante Adams,73.0,215.0,Fresno State,24
00-0031381,Davante Adams,73.0,215.0,Fresno State,25
00-0031381,Davante Adams,73.0,215.0,Fresno State,26
00-0031381,Davante Adams,73.0,215.0,Fresno State,27
00-0031381,Davante Adams,73.0,215.0,Fresno State,28
00-0031381,Davante Adams,73.0,215.0,Fresno State,29
00-0031381,Davante Adams,73.0,215.0,Fresno State,30
00-0031381,Davante Adams,73.0,215.0,Fresno State,31
00-0037257,David Bell,73.0,212.0,Purdue,22
00-0037257,David Bell,73.0,212.0,Purdue,23
00-0035040,David Blough,73.0,207.0,Purdue,24
00-0035040,David Blough,73.0,207.0,Purdue,25
00-0035040,David Blough,73.0,207.0,Purdue,26
00-0035040,David Blough,73.0,207.0,Purdue,27
00-0020608,David Carr,75.0,212.0,Fresno State,33
00-0032133,David Cobb,71.0,229.0,Minnesota,22
00-0031076,David Fales,74.0,210.0,San Jose State,26
00-0031076,David Fales,74.0,210.0,San Jose State,27
00-0031076,David Fales,74.0,210.0,San Jose State,29
00-0030711,David Fluellen,71.0,224.0,Toledo,25
00-0030711,David Fluellen,71.0,224.0,Toledo,26
00-0032634,David Grinnage,77.0,265.0,North Carolina State,24
00-0026957,David Johnson,74.0,260.0,Arkansas State,26
00-0032187,David Johnson,73.0,224.0,Northern Iowa,24
00-0032187,David Johnson,73.0,224.0,Northern Iowa,25
00-0026957,David Johnson,74.0,260.0,Arkansas State,29
00-0032187,David Johnson,73.0,224.0,Northern Iowa,26
00-0032187,David Johnson,73.0,224.0,Northern Iowa,27
00-0032187,David Johnson,73.0,224.0,Northern Iowa,28
00-0032187,David Johnson,73.0,224.0,Northern Iowa,29
00-0032187,David Johnson,73.0,224.0,Northern Iowa,30
00-0032187,David Johnson,73.0,224.0,Northern Iowa,31
00-0035685,David Montgomery,71.0,224.0,Iowa State,22
00-0035685,David Montgomery,71.0,224.0,Iowa State,23
00-0035685,David Montgomery,71.0,224.0,Iowa State,24
00-0035685,David Montgomery,71.0,224.0,Iowa State,25
00-0035685,David Montgomery,71.0,224.0,Iowa State,26
00-0033589,David Moore,72.0,220.0,East Central,23
00-0033589,David Moore,72.0,220.0,East Central,24
00-0033589,David Moore,72.0,220.0,East Central,25
00-0033589,David Moore,72.0,220.0,East Central,26
00-0032430,David Morgan,76.0,265.0,UTSA,23
00-0032430,David Morgan,76.0,265.0,UTSA,24
00-0032430,David Morgan,76.0,265.0,UTSA,25
00-0027322,David Nelson,77.0,215.0,Florida,26
00-0027322,David Nelson,77.0,215.0,Florida,27
00-0027322,David Nelson,77.0,215.0,Florida,28
00-0033885,David Njoku,76.0,246.0,Miami,21
00-0033885,David Njoku,76.0,246.0,Miami,22
00-0033885,David Njoku,76.0,246.0,Miami,23
00-0033885,David Njoku,76.0,246.0,Miami,24
00-0033885,David Njoku,76.0,246.0,Miami,25
00-0033885,David Njoku,76.0,246.0,Miami,26
00-0033885,David Njoku,76.0,246.0,Miami,27
00-0035359,David Sills,75.0,211.0,West Virginia,26
00-0024301,David Thomas,75.0,248.0,Texas,29
00-0034575,David Wells,78.0,260.0,San Diego State,28
00-0034427,David Williams,73.0,229.0,Arkansas,24
00-0029251,David Wilson,69.0,205.0,Virginia Tech,21
00-0029251,David Wilson,69.0,205.0,Virginia Tech,22
00-0035101,Davion Davis,71.0,195.0,Sam Houston State,25
00-0039074,Davis Allen,78.0,251.0,Clemson,22
00-0036898,Davis Mills,76.0,225.0,Stanford,23
00-0036898,Davis Mills,76.0,225.0,Stanford,24
00-0036898,Davis Mills,76.0,225.0,Stanford,25
00-0033550,Davis Webb,77.0,225.0,California,27
00-0026000,Davone Bess,70.0,195.0,Hawaii,27
00-0026000,Davone Bess,70.0,195.0,Hawaii,28
00-0035689,Dawson Knox,76.0,254.0,Ole Miss,23
00-0035689,Dawson Knox,76.0,254.0,Ole Miss,24
00-0035689,Dawson Knox,76.0,254.0,Ole Miss,25
00-0035689,Dawson Knox,76.0,254.0,Ole Miss,26
00-0035689,Dawson Knox,76.0,254.0,Ole Miss,27
00-0036671,Dax Milne,73.0,200.0,Brigham Young,22
00-0036671,Dax Milne,73.0,200.0,Brigham Young,23
00-0033581,De'Angelo Henderson,68.0,208.0,Coastal Carolina,25
00-0033581,De'Angelo Henderson,68.0,208.0,Coastal Carolina,26
00-0031060,De'Anthony Thomas,68.0,176.0,Oregon,22
00-0031060,De'Anthony Thomas,68.0,176.0,Oregon,23
00-0031060,De'Anthony Thomas,68.0,176.0,Oregon,24
00-0031060,De'Anthony Thomas,68.0,176.0,Oregon,25
00-0031060,De'Anthony Thomas,68.0,176.0,Oregon,26
00-0034201,De'Lance Turner,71.0,214.0,Alcorn State,23
00-0034201,De'Lance Turner,71.0,214.0,Alcorn State,24
00-0033413,De'Veon Smith,71.0,221.0,Michigan,23
00-0031763,DeAndre Carter,68.0,190.0,Sacramento State,25
00-0031763,DeAndre Carter,68.0,190.0,Sacramento State,26
00-0031763,DeAndre Carter,68.0,190.0,Sacramento State,27
00-0031763,DeAndre Carter,68.0,190.0,Sacramento State,28
00-0031763,DeAndre Carter,68.0,190.0,Sacramento State,29
00-0031763,DeAndre Carter,68.0,190.0,Sacramento State,30
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,21
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,22
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,23
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,24
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,25
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,26
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,27
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,28
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,29
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,30
00-0030564,DeAndre Hopkins,73.0,212.0,Clemson,31
00-0032940,DeAndre Washington,68.0,210.0,Texas Tech,27
00-0031511,DeAndrew White,72.0,195.0,Alabama,24
00-0031511,DeAndrew White,72.0,195.0,Alabama,26
00-0031511,DeAndrew White,72.0,195.0,Alabama,28
00-0024242,DeAngelo Williams,69.0,207.0,Memphis,29
00-0024242,DeAngelo Williams,69.0,207.0,Memphis,30
00-0024242,DeAngelo Williams,69.0,207.0,Memphis,31
00-0024242,DeAngelo Williams,69.0,207.0,Memphis,32
00-0024242,DeAngelo Williams,69.0,207.0,Memphis,33
00-0028009,DeMarco Murray,73.0,220.0,Oklahoma,24
00-0028009,DeMarco Murray,73.0,220.0,Oklahoma,25
00-0028009,DeMarco Murray,73.0,220.0,Oklahoma,26
00-0028009,DeMarco Murray,73.0,220.0,Oklahoma,27
00-0028009,DeMarco Murray,73.0,220.0,Oklahoma,28
00-0028009,DeMarco Murray,73.0,220.0,Oklahoma,29
00-0026189,DeSean Jackson,70.0,175.0,California,26
00-0026189,DeSean Jackson,70.0,175.0,California,27
00-0026189,DeSean Jackson,70.0,175.0,California,28
00-0026189,DeSean Jackson,70.0,175.0,California,29
00-0026189,DeSean Jackson,70.0,175.0,California,30
00-0026189,DeSean Jackson,70.0,175.0,California,31
00-0026189,DeSean Jackson,70.0,175.0,California,32
00-0026189,DeSean Jackson,70.0,175.0,California,33
00-0026189,DeSean Jackson,70.0,175.0,California,34
00-0026189,DeSean Jackson,70.0,175.0,California,35
00-0026189,DeSean Jackson,70.0,175.0,California,36
00-0033899,DeShone Kizer,76.0,235.0,Notre Dame,21
00-0033899,DeShone Kizer,76.0,235.0,Notre Dame,22
00-0031547,DeVante Parker,75.0,218.0,Louisville,22
00-0031547,DeVante Parker,75.0,218.0,Louisville,23
00-0031547,DeVante Parker,75.0,218.0,Louisville,24
00-0031547,DeVante Parker,75.0,218.0,Louisville,25
00-0031547,DeVante Parker,75.0,218.0,Louisville,26
00-0031547,DeVante Parker,75.0,218.0,Louisville,27
00-0031547,DeVante Parker,75.0,218.0,Louisville,28
00-0031547,DeVante Parker,75.0,218.0,Louisville,29
00-0031547,DeVante Parker,75.0,218.0,Louisville,30
00-0029673,DeVier Posey,73.0,214.0,Ohio State,22
00-0029673,DeVier Posey,73.0,214.0,Ohio State,23
00-0029673,DeVier Posey,73.0,214.0,Ohio State,24
00-0036912,DeVonta Smith,72.0,170.0,Alabama,23
00-0036912,DeVonta Smith,72.0,170.0,Alabama,24
00-0036912,DeVonta Smith,72.0,170.0,Alabama,25
00-0033839,Dede Westbrook,72.0,178.0,Oklahoma,24
00-0033839,Dede Westbrook,72.0,178.0,Oklahoma,25
00-0033839,Dede Westbrook,72.0,178.0,Oklahoma,26
00-0033839,Dede Westbrook,72.0,178.0,Oklahoma,27
00-0033839,Dede Westbrook,72.0,178.0,Oklahoma,28
00-0036425,DeeJay Dallas,70.0,214.0,Miami,22
00-0036425,DeeJay Dallas,70.0,214.0,Miami,23
00-0036425,DeeJay Dallas,70.0,214.0,Miami,24
00-0036425,DeeJay Dallas,70.0,214.0,Miami,25
00-0035719,Deebo Samuel,72.0,215.0,South Carolina,23
00-0035719,Deebo Samuel,72.0,215.0,South Carolina,24
00-0035719,Deebo Samuel,72.0,215.0,South Carolina,25
00-0035719,Deebo Samuel,72.0,215.0,South Carolina,26
00-0035719,Deebo Samuel,72.0,215.0,South Carolina,27
00-0021192,Deion Branch,69.0,195.0,Louisville,33
00-0027779,Deji Karim,68.0,209.0,Southern Illinois,27
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,28
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,29
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,30
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,31
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,32
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,33
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,34
00-0024389,Delanie Walker,74.0,248.0,Central Missouri Sta,35
00-0028057,Delone Carter,69.0,232.0,Syracuse,25
00-0032365,Demarcus Ayers,71.0,190.0,Houston,22
00-0032775,Demarcus Robinson,73.0,202.0,Florida,23
00-0032775,Demarcus Robinson,73.0,202.0,Florida,24
00-0032775,Demarcus Robinson,73.0,202.0,Florida,25
00-0032775,Demarcus Robinson,73.0,202.0,Florida,26
00-0032775,Demarcus Robinson,73.0,202.0,Florida,27
00-0032775,Demarcus Robinson,73.0,202.0,Florida,28
00-0032775,Demarcus Robinson,73.0,202.0,Florida,29
00-0038621,Demario Douglas,68.0,192.0,Liberty,23
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,25
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,26
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,27
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,28
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,29
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,30
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,31
00-0027874,Demaryius Thomas,75.0,225.0,Georgia Tech,32
00-0036654,Demetric Felton,69.0,185.0,UCLA,23
00-0036654,Demetric Felton,69.0,185.0,UCLA,24
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,23
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,24
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,25
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,26
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,27
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,28
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,29
00-0030155,Demetrius Harris,79.0,230.0,Wisconsin-Milwakee,30
00-0030547,Denard Robinson,72.0,213.0,Michigan,24
00-0030547,Denard Robinson,72.0,213.0,Michigan,25
00-0030547,Denard Robinson,72.0,213.0,Michigan,26
00-0037570,Dennis Houston,73.0,198.0,Western Illinois,23
00-0027714,Dennis Pitta,76.0,238.0,BYU,27
00-0027714,Dennis Pitta,76.0,238.0,BYU,28
00-0027714,Dennis Pitta,76.0,238.0,BYU,29
00-0027714,Dennis Pitta,76.0,238.0,BYU,31
00-0036255,Denzel Mims,75.0,207.0,Baylor,23
00-0036255,Denzel Mims,75.0,207.0,Baylor,24
00-0036255,Denzel Mims,75.0,207.0,Baylor,25
00-0034406,Deon Cain,74.0,202.0,Clemson,23
00-0036493,Deon Jackson,72.0,218.0,Duke,22
00-0036493,Deon Jackson,72.0,218.0,Duke,23
00-0036493,Deon Jackson,72.0,218.0,Duke,24
00-0034319,Deon Yelder,76.0,255.0,Western Kentucky,24
00-0034319,Deon Yelder,76.0,255.0,Western Kentucky,25
00-0034653,Deontay Burnett,72.0,186.0,USC,21
00-0034653,Deontay Burnett,72.0,186.0,USC,22
00-0035215,Deonte Harty,66.0,170.0,Assumption,22
00-0035215,Deonte Harty,66.0,170.0,Assumption,23
00-0035215,Deonte Harty,66.0,170.0,Assumption,24
00-0035215,Deonte Harty,66.0,170.0,Assumption,25
00-0035215,Deonte Harty,66.0,170.0,Assumption,26
00-0029388,Deonte Thompson,72.0,204.0,Florida,23
00-0029388,Deonte Thompson,72.0,204.0,Florida,24
00-0029388,Deonte Thompson,72.0,204.0,Florida,26
00-0029388,Deonte Thompson,72.0,204.0,Florida,27
00-0029388,Deonte Thompson,72.0,204.0,Florida,28
00-0029388,Deonte Thompson,72.0,204.0,Florida,29
00-0023645,Derek Anderson,78.0,235.0,Oregon State,29
00-0023645,Derek Anderson,78.0,235.0,Oregon State,30
00-0023645,Derek Anderson,78.0,235.0,Oregon State,31
00-0023645,Derek Anderson,78.0,235.0,Oregon State,32
00-0023645,Derek Anderson,78.0,235.0,Oregon State,33
00-0023645,Derek Anderson,78.0,235.0,Oregon State,34
00-0023645,Derek Anderson,78.0,235.0,Oregon State,35
00-0031280,Derek Carr,75.0,215.0,Fresno State,29
00-0031280,Derek Carr,75.0,215.0,Fresno State,30
00-0031280,Derek Carr,75.0,215.0,Fresno State,31
00-0031280,Derek Carr,75.0,215.0,Fresno State,32
00-0029119,Derek Carrier,75.0,240.0,Beloit,24
00-0029119,Derek Carrier,75.0,240.0,Beloit,25
00-0029119,Derek Carrier,75.0,240.0,Beloit,26
00-0029119,Derek Carrier,75.0,240.0,Beloit,27
00-0029119,Derek Carrier,75.0,240.0,Beloit,30
00-0029119,Derek Carrier,75.0,240.0,Beloit,31
00-0038573,Derius Davis,68.0,165.0,TCU,23
00-0035715,Derrick Gore,70.0,212.0,Louisiana-Monroe,27
00-0035715,Derrick Gore,70.0,212.0,Louisiana-Monroe,29
00-0032764,Derrick Henry,74.0,247.0,Alabama,22
00-0032764,Derrick Henry,74.0,247.0,Alabama,23
00-0032764,Derrick Henry,74.0,247.0,Alabama,24
00-0032764,Derrick Henry,74.0,247.0,Alabama,25
00-0032764,Derrick Henry,74.0,247.0,Alabama,26
00-0032764,Derrick Henry,74.0,247.0,Alabama,27
00-0032764,Derrick Henry,74.0,247.0,Alabama,28
00-0032764,Derrick Henry,74.0,247.0,Alabama,29
00-0034258,Derrick Willies,76.0,207.0,Texas Tech,24
00-0034358,Derrius Guice,71.0,225.0,LSU,22
00-0033537,Deshaun Watson,75.0,223.0,Clemson,22
00-0033537,Deshaun Watson,75.0,223.0,Clemson,23
00-0033537,Deshaun Watson,75.0,223.0,Clemson,24
00-0033537,Deshaun Watson,75.0,223.0,Clemson,25
00-0033537,Deshaun Watson,75.0,223.0,Clemson,27
00-0033537,Deshaun Watson,75.0,223.0,Clemson,28
00-0038122,Desmond Ridder,75.0,207.0,Cincinnati,23
